orgnr;komnr;bygg_for_kg;bygg_sakorn_kg;erter_for_kg;erter_sakorn_kg;havre_for_kg;havre_sakorn_kg;hvete_for_kg;hvete_mat_kg;hvete_sakorn_kg;oljefro_kg;oljefro_sakorn_kg;rug_for_kg;rug_mat_kg;rug_sakorn_kg;rughvete_for_kg;rughvete_sakorn_kg
869533122;3016;58203;0;0;0;24593;0;0;54964;0;0;0;0;0;0;8189;0
869533122;3120;0;0;0;0;0;0;0;13368;0;0;0;0;0;0;0;0
869535982;3034;83652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869541842;3418;0;1200;0;0;0;600;0;0;0;0;0;0;0;0;0;0
869553212;3048;0;0;0;0;0;0;62261;0;0;0;0;0;0;0;0;0
869559172;3805;0;0;0;0;0;0;6458;0;0;0;0;0;24714;0;0;0
869561002;3804;0;0;0;0;4647;0;0;0;0;0;0;0;0;0;0;0
869561622;3907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869561622;3804;45516;0;0;0;0;0;97375;4532;0;30200;0;0;0;0;1971;0
869562432;3803;5335;0;0;0;5620;0;7009;0;0;0;0;0;0;0;0;0
869562432;3905;0;0;0;0;0;0;0;16789;0;0;0;0;0;0;0;0
869605352;5053;15417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869619922;3014;0;0;0;0;27026;0;0;0;0;0;0;0;0;0;0;0
869620122;3120;208837;0;0;0;106491;0;7348;159825;0;0;0;0;0;0;0;0
869620122;3016;0;0;44811;0;0;0;490;0;0;0;0;0;0;0;0;0
869635812;5031;47902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869641502;5053;99681;0;0;0;32338;0;0;0;0;0;0;0;0;0;0;0
869641952;5006;45809;0;0;0;65027;0;0;0;0;0;0;0;0;0;0;0
869642142;5053;67016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869669482;5057;37177;0;0;0;30723;0;0;0;0;0;0;0;0;0;0;0
869672122;5028;18095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869674532;5001;39410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869683442;5028;13706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869690252;5035;18237;0;0;0;24682;0;0;0;0;0;0;0;0;0;0;0
869696382;5041;1805;0;0;0;30549;0;0;0;0;0;0;0;0;0;0;0
869728462;3014;0;0;0;0;0;0;117937;0;0;0;0;0;0;0;0;0
869735582;3018;28634;0;0;0;32019;0;27649;0;0;0;0;0;0;0;0;0
869735752;3016;0;0;0;0;0;0;480;0;0;0;0;0;0;0;0;0
869735752;3120;138610;0;0;0;91627;0;59210;131758;0;0;0;0;0;0;0;0
869738042;3016;97337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869741892;3442;9299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869742902;3442;11463;0;0;0;19398;0;0;0;0;0;0;0;0;0;0;0
869746002;3442;20403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869746932;3443;28533;0;0;0;0;0;7127;0;0;0;0;0;0;0;0;0
869747432;3447;12273;0;0;0;11941;0;0;0;0;0;0;0;0;0;0;0
869755362;3443;90599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869774472;3803;0;0;0;0;0;0;0;0;0;0;0;12083;0;0;0;0
869775452;3805;36076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869776912;3805;2965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869779172;3807;8916;0;0;0;0;0;21616;0;0;0;0;0;0;0;0;0
869860042;3030;27096;0;0;0;15183;0;0;0;0;0;0;0;0;0;0;0
869860212;3209;81893;0;0;0;43092;0;0;0;0;0;0;0;0;0;0;0
869860212;3033;0;0;0;0;0;0;0;0;0;1141;0;0;0;0;0;0
869869422;3025;0;0;0;0;0;0;36790;17689;0;8445;0;0;0;0;0;0
869870862;3025;35970;0;0;0;100101;0;26493;0;0;0;0;0;0;0;0;0
869871192;3047;17056;0;0;0;13645;0;0;0;0;0;0;0;0;0;0;0
869872032;3047;12762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869872032;3316;6931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869873322;3047;0;0;0;0;30489;0;0;0;0;0;0;0;0;0;0;0
869882542;3417;40453;0;0;0;57978;0;0;0;0;0;0;0;0;0;0;0
869883492;3418;5548;224651;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869889342;3411;0;116647;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869895962;3417;9882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869897302;3411;18320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869898112;3403;5690;0;0;0;0;0;6144;0;0;0;0;0;0;0;0;0
869921262;3209;0;0;0;0;75441;0;0;0;0;0;0;0;0;0;0;0
869921262;3033;46435;0;27074;0;25700;0;0;0;0;0;0;0;0;0;0;0
869922552;3804;14251;0;0;0;12517;0;15779;0;0;0;0;0;0;0;0;0
869923052;3803;0;0;0;0;61394;0;0;0;0;0;0;0;0;0;0;0
869923052;3905;0;0;0;0;29464;0;0;0;0;0;0;0;0;0;0;0
869928542;3415;0;0;0;0;56223;0;0;0;0;0;0;0;0;0;0;0
869928852;3419;30438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869930032;3413;85268;0;0;0;50222;0;115249;0;0;0;0;0;0;0;0;0
869930512;3418;167355;4800;0;0;19093;0;0;0;0;0;0;0;0;0;0;0
869931772;3804;104014;0;0;0;73025;0;33390;0;0;0;0;0;0;0;25039;0
869932582;3014;23705;0;0;0;41659;0;0;0;0;0;0;0;0;0;0;0
869932612;3001;5299;0;0;0;0;0;0;0;0;88156;0;53249;0;0;0;0
869943452;3048;28807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869943932;3049;0;0;0;0;0;0;24881;0;0;0;0;0;0;0;0;0
869948942;3424;16696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869971472;3413;259918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
869976172;3442;212017;0;0;0;0;0;82729;0;0;0;0;0;0;0;0;0
870024762;3014;45614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870048882;3817;0;0;0;0;19398;0;10842;0;0;0;0;0;0;0;0;0
870112602;5028;187522;0;0;0;68164;0;0;0;0;0;0;0;0;0;0;0
870154062;3014;10338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870194412;3030;57265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870227272;3003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20324;0
870247532;3003;0;0;0;0;37104;0;0;0;0;0;0;0;0;0;0;0
870247842;3116;150417;0;0;0;0;0;214838;0;0;0;0;0;0;0;0;0
870256582;3446;394507;0;0;0;0;0;116091;0;0;0;0;0;0;0;0;0
870271522;3018;28652;0;0;0;1654;0;0;0;0;0;0;0;0;0;0;0
870278632;3314;0;0;0;0;0;0;9631;0;0;0;0;0;0;0;0;0
870286422;3101;0;0;0;0;43492;0;0;0;0;0;0;0;0;0;0;0
870291612;3026;9842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870305192;3017;13951;0;0;0;14985;0;0;27424;0;0;0;0;0;0;0;0
870305192;3112;137496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870312792;3047;36756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870317832;3415;23785;0;0;0;28971;0;0;0;0;0;0;0;0;0;0;0
870334672;3030;0;0;0;0;17489;0;0;0;0;0;0;0;0;0;0;0
870364822;3442;25530;83190;5354;0;0;0;0;0;0;0;0;0;0;0;0;0
870381832;3014;46132;0;0;0;68176;0;54283;0;0;0;0;0;0;0;0;0
870390262;3033;0;0;0;0;0;0;4539;0;0;0;0;0;0;0;0;0
870390262;3209;21367;0;0;0;48119;0;0;0;0;0;0;0;0;0;0;0
870392672;3002;19866;0;12962;0;0;0;0;0;0;0;0;0;0;0;49066;0
870394802;3419;29297;0;0;0;36238;0;0;0;0;0;0;0;0;0;0;0
870430442;3101;0;0;0;0;3746;0;92287;0;0;0;0;0;0;0;0;0
870430612;3014;23380;0;0;0;0;0;0;5379;0;0;0;0;0;0;19297;0
870458142;3030;0;0;0;0;0;0;46985;0;0;0;0;0;0;0;0;0
870459742;3034;21579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870459742;3228;34385;0;0;0;246608;0;0;0;0;0;0;0;0;0;0;0
870479492;3048;16916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870491042;3025;60772;0;0;0;0;0;19459;0;0;0;0;0;0;0;0;0
870500262;3401;492172;0;0;0;106165;0;0;0;0;0;0;100443;0;0;0;0
870532172;1119;31102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870552122;3816;22505;0;0;0;15355;0;41193;0;0;0;0;0;0;0;0;0
870558732;3418;28123;1800;0;0;67291;3600;0;0;0;0;0;0;0;0;0;0
870564112;3411;76343;18946;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870572042;3417;0;0;0;0;0;0;67085;0;0;0;0;0;0;0;0;0
870572042;3418;0;6000;0;0;0;800;0;0;0;0;0;0;0;0;0;0
870573642;3048;0;0;21915;0;0;0;11307;0;0;0;0;0;0;0;0;0
870589662;1103;132693;0;0;0;27615;0;0;0;0;0;0;0;0;0;0;0
870595832;3420;121019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870600712;3417;0;0;0;0;91109;0;0;0;0;0;0;0;0;0;0;0
870903022;3413;68201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870924402;3035;4559;0;0;0;4641;0;0;0;0;0;0;0;0;0;0;0
870925212;3004;0;0;9281;0;107425;0;64959;0;0;0;0;37416;0;0;0;0
870939272;3107;98761;0;0;0;0;0;28541;0;0;0;0;0;0;0;0;0
870939272;3004;0;0;0;0;0;0;11926;71185;0;0;0;0;0;0;0;0
870990472;3001;60955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
870990472;3101;116701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871019002;5054;102037;0;0;0;6184;0;113833;0;0;0;0;0;0;0;0;0
871073872;3124;6677;0;0;0;0;0;0;12956;0;0;0;0;0;0;0;0
871073872;3012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871112592;3034;13698;0;0;0;0;0;0;0;0;0;0;0;0;0;16547;0
871139202;3014;199891;0;0;0;48230;0;71436;285532;0;0;0;0;0;0;0;0
871143722;3007;0;0;0;0;28937;0;0;0;0;0;0;0;0;0;0;0
871175942;5006;13219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871188092;3443;33785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871188882;3054;13393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871197792;3014;22319;0;0;0;18260;0;20799;0;0;0;0;0;0;0;0;0
871208042;3014;7538;0;0;0;45132;0;0;0;0;0;0;0;0;0;0;0
871213712;3417;63165;0;0;0;21644;0;0;0;0;0;0;0;0;0;0;0
871239592;5037;444682;0;0;0;0;0;161361;0;0;0;0;0;0;0;0;0
871381062;5058;39981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
871584052;5037;47107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874215902;3424;384283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874229342;3803;0;0;0;0;39657;0;2536;0;0;0;0;0;0;0;0;0
874273252;3107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874273252;3004;66880;0;0;0;0;0;56631;11956;0;0;0;0;0;0;0;0
874351512;3028;92456;0;0;0;102003;0;26400;25223;0;0;0;0;0;0;0;0
874352632;3007;22112;0;0;0;0;0;34743;0;0;0;0;0;0;0;0;0
874370622;3016;9721;0;0;0;19875;0;33809;95260;0;0;0;0;0;0;0;0
874370622;3120;9185;0;0;0;0;0;61014;26595;0;0;0;0;0;0;0;0
874415472;3118;2083;0;0;0;0;0;0;5531;0;0;0;0;0;0;0;0
874415472;3014;35011;0;0;0;20613;0;58894;133307;0;0;0;0;0;0;0;0
874439002;3019;964;0;0;0;0;0;10503;0;0;0;0;0;0;0;23265;0
874451312;3006;11379;0;0;0;0;0;19226;0;0;6845;0;0;0;0;0;0
874451312;3303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
874460532;3004;31937;0;0;0;35380;0;0;0;0;0;0;0;0;0;0;0
875782002;3442;86014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875785982;3034;0;0;0;0;0;0;0;0;0;0;0;56568;0;0;0;0
875785982;3228;120654;0;0;0;74104;0;0;0;0;0;0;0;0;0;0;0
875794892;5037;383977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
875874802;3048;11217;0;0;0;29271;0;16956;0;0;0;0;0;0;0;16734;0
875928252;3813;56616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876002302;3101;79336;0;0;0;0;0;0;40790;0;0;0;0;0;0;0;0
876012332;3446;0;0;0;0;22032;0;12796;0;0;0;0;0;0;0;0;0
876025582;3120;45586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876025582;3014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876025582;3016;9593;0;0;0;0;0;12206;15769;0;0;0;0;0;0;0;0
876064332;3230;0;0;0;0;14261;0;0;0;0;0;0;0;0;0;0;0
876064332;3032;8455;0;0;0;7090;0;0;0;0;0;0;0;0;0;0;0
876084732;3016;0;0;0;0;0;0;45429;79623;0;19860;0;0;0;0;0;0
876177692;3017;0;0;0;0;3337;0;23872;0;0;0;0;0;0;0;170632;0
876252902;3035;29232;0;0;0;50792;0;9013;0;0;0;0;16465;0;0;0;0
876252902;3240;0;0;0;0;5439;0;0;0;0;0;0;0;0;0;0;0
876278472;3013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876278472;3122;0;0;0;0;9364;0;0;0;0;0;0;0;0;0;0;0
876337282;3803;12052;0;0;0;38177;0;14571;29287;0;0;0;0;0;0;0;0
876337282;3905;11809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876493772;5001;107989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876501422;3014;11218;0;0;0;10544;0;52819;0;0;0;0;0;0;0;0;0
876522942;3022;6332;0;0;0;17024;0;26501;0;0;0;0;0;0;0;0;0
876533022;3447;31389;0;0;0;8104;0;15084;0;0;0;0;0;0;0;0;0
876605422;3004;0;0;0;0;77387;0;1920;44741;0;0;0;0;0;0;0;0
876605422;3107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876693402;3442;7195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876758202;3048;0;0;0;0;0;0;28863;0;0;0;0;0;0;0;0;0
876929392;3120;106485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876929392;3016;0;0;0;0;78762;0;0;0;0;0;0;0;0;0;0;0
876946262;5006;57847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
876948222;3020;36526;0;0;0;38995;0;22536;20449;0;0;0;0;0;0;0;0
877026892;3905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877026892;3803;138699;0;0;0;0;0;71056;0;0;0;0;0;0;0;0;0
877028372;5035;57811;0;0;0;35176;0;0;0;0;0;0;0;0;0;0;0
877180182;3025;0;0;0;0;0;0;39189;8239;0;0;0;0;0;0;0;0
877181162;3413;72438;0;15872;0;0;0;93232;0;0;0;0;0;0;0;0;0
877199142;3413;182376;0;44466;0;79459;0;0;0;0;0;0;0;0;0;0;0
877241572;5037;120627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877248232;3034;11411;0;0;0;44962;0;0;0;0;0;0;0;0;0;0;0
877277372;3019;1201;0;0;0;1791;0;16313;0;0;0;0;0;0;0;6656;0
877329372;3021;0;0;0;0;47431;0;10984;17078;0;0;0;0;0;0;0;0
877338622;5035;22868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877340082;3007;0;0;0;0;0;0;23978;0;0;0;0;0;0;0;0;0
877484912;3412;28012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
877533522;3014;312386;0;0;0;310317;0;373044;533661;0;61528;0;0;0;0;0;0
877534642;3821;0;0;0;0;16391;0;0;0;0;0;0;0;0;0;0;0
877558452;3003;31955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878664752;5035;85798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
878708172;3103;0;0;0;0;0;0;63220;0;0;0;0;0;0;0;0;0
878708172;3002;0;0;0;46562;0;0;0;18202;0;0;0;29069;0;0;0;0
878709632;5057;14671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879145422;3805;0;0;0;0;0;0;32483;122070;0;85647;0;57717;0;0;2278;0
879259592;3804;0;0;0;0;35250;0;16038;0;0;0;0;0;0;0;0;0
879450462;3033;13361;0;0;0;13407;0;0;0;0;0;0;0;0;0;0;0
879520592;3028;35358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879544122;3014;0;0;0;0;14115;0;0;0;0;0;0;0;0;0;0;0
879544882;3013;0;0;0;0;22330;0;0;0;0;0;0;0;0;0;0;0
879550572;1812;148423;0;0;0;37956;0;28935;0;0;0;0;0;0;0;0;0
879578612;3004;0;0;0;0;0;0;23040;19978;0;0;0;0;0;0;0;0
879667542;5035;68405;0;0;0;5233;0;0;0;0;0;0;0;0;0;0;0
879706572;3001;0;0;0;0;41745;0;0;0;0;0;0;0;0;0;0;0
879710162;5037;102819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879781272;3418;223747;0;0;0;72323;0;0;0;0;0;0;0;0;0;0;0
879782732;3028;67079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879885582;5038;79443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
879909902;5054;19980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880000012;3030;30677;0;0;0;63509;0;0;0;0;0;0;0;0;0;0;0
880038672;3412;128854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880038842;3407;142641;0;0;0;10524;0;0;0;0;0;0;0;0;0;0;0
880095242;3805;38374;0;0;0;0;0;0;12866;0;24908;0;24981;0;0;8515;0
880115162;3016;41331;0;0;0;0;0;43957;0;0;0;0;0;0;0;0;0
880155032;3012;29167;0;0;0;6629;0;26956;0;0;0;0;0;0;0;0;0
880215922;3443;70732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880256572;5029;53594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880256572;5059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880259822;3805;0;0;0;0;0;0;9438;3944;0;0;0;14044;0;0;0;0
880302582;3403;0;0;0;0;27464;0;0;0;0;0;0;0;0;0;0;0
880432192;3105;0;0;0;0;0;0;0;114602;0;0;0;0;0;0;0;0
880432192;3003;38810;0;0;0;0;0;0;5894;0;12139;0;0;0;0;31553;0
880454072;3443;9743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880461672;5029;20806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880467042;3305;7514;0;0;0;0;0;59217;0;0;0;0;0;0;0;0;0
880467042;3007;23094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880502832;3438;116915;0;0;0;23243;0;17298;55048;0;0;0;0;0;0;0;0
880579282;1103;7373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880594052;5054;19591;0;0;0;2827;0;0;0;0;0;0;0;0;0;0;0
880606972;3443;43533;0;0;0;32552;0;0;0;0;0;0;0;0;0;0;0
880624032;3446;28552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880714112;3025;30935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880755382;3026;46043;0;0;0;0;0;70383;59930;0;26751;0;0;0;0;0;0
880755382;3226;0;0;0;0;21203;0;0;0;0;0;0;0;0;0;0;0
880767542;3411;20764;83156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880824112;3438;18547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880916602;3433;3481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
880940872;3036;73793;0;0;0;90807;0;0;39921;0;0;0;0;0;0;0;0
880940872;3238;0;0;0;0;4667;0;0;0;0;0;0;0;0;0;0;0
880970852;3054;19987;0;0;0;12140;0;0;0;0;0;0;0;0;0;0;0
881110822;3018;89060;0;0;0;0;0;89547;81869;0;37218;0;0;0;0;0;0
881154862;5037;57747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881167522;3034;60426;0;0;0;69383;0;43180;0;0;0;0;0;0;0;0;0
881174022;5041;19814;0;0;0;50280;0;0;0;0;0;0;0;0;0;0;0
881271362;5001;102809;0;0;0;0;0;23898;0;0;0;0;0;0;0;0;0
881322862;3016;42039;0;0;0;8286;0;833;65131;0;6000;0;0;0;0;0;0
881322862;3120;0;0;0;0;0;0;0;14221;0;0;0;0;0;0;0;0
881407302;3438;18676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881424282;3442;0;0;0;0;0;0;31800;0;0;0;0;0;0;0;0;0
881444062;5059;66893;0;0;0;17182;0;0;0;0;0;0;0;0;0;0;0
881458322;1121;54102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881464942;3803;38695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881477912;3805;32277;0;0;0;0;0;17363;0;0;0;0;0;0;0;0;0
881479982;3403;0;74568;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881523132;5001;0;0;0;0;123447;0;0;0;0;0;0;0;0;0;0;0
881553112;3002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7357;0
881587882;1119;35731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881594072;5028;156199;0;0;0;17104;0;0;0;0;0;0;0;0;0;0;0
881632012;3412;149375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881656272;3016;0;0;0;0;19917;0;15523;0;0;0;0;0;0;0;49531;0
881670992;5032;21221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881685582;3413;21550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881868792;3120;0;0;0;0;83869;0;11453;52190;0;0;0;0;0;0;0;0
881913232;3446;3265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881928272;3411;122316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
881953552;5028;150181;0;0;0;11273;0;0;0;0;0;0;0;0;0;0;0
881955822;3014;0;0;0;0;0;0;0;17049;0;0;0;0;0;0;0;0
882179222;5006;46584;0;0;0;24920;0;0;0;0;0;0;0;0;0;0;0
882199592;3411;19030;0;0;0;14278;0;42033;0;0;0;0;0;0;0;0;0
882293092;3442;33967;0;0;0;9100;0;2428;0;0;0;0;0;0;0;0;0
882372022;5006;40487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882374742;3412;216200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882584062;3034;100632;0;0;0;0;0;14876;0;0;0;0;0;0;0;0;0
882724182;3030;12123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882725022;3033;15876;0;0;0;11934;0;0;0;0;0;0;0;0;0;0;0
882726592;1119;5110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882761452;3806;0;0;0;0;13904;0;0;0;0;0;0;0;0;0;0;0
882797252;3238;26077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882838722;3026;28457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882894142;3411;118262;46466;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882951782;5035;48841;0;0;0;38438;0;0;0;0;0;0;0;0;0;0;0
882952592;3413;3058;0;0;0;3430;94684;0;0;0;0;0;0;0;0;26105;0
882964442;3816;16403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882989372;3805;0;0;0;0;11677;0;7262;9471;0;0;0;0;0;0;0;0
883025342;3026;0;0;0;0;14694;0;0;0;0;0;0;0;0;0;0;0
883027752;3442;238876;0;0;0;0;0;63971;0;0;0;0;0;0;0;0;0
883068092;3412;49880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883094662;3026;208749;0;32060;0;116801;0;148435;0;0;0;0;0;0;0;0;0
883096452;3019;26945;0;14179;0;15671;0;38356;0;0;0;0;0;0;0;0;0
883154592;3805;0;0;0;0;49182;0;6133;122069;0;0;0;0;0;0;0;0
883217322;1120;11544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883231732;3804;0;0;0;0;0;0;20668;6072;0;0;0;112662;0;0;0;0
883389182;3048;23642;0;0;0;0;0;0;0;0;0;0;7966;0;0;0;0
883407202;3802;33370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883456602;3003;10047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883520572;3401;53315;0;0;0;133330;0;0;0;0;0;0;0;0;0;0;0
883520742;3443;125357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883604652;3443;26674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
883826582;3805;10698;0;0;0;16261;0;0;0;0;0;0;44822;0;0;0;0
883935012;3018;17778;0;0;0;0;0;16330;0;0;0;0;0;0;0;0;0
884005752;1119;8378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884103622;3033;0;0;0;0;166397;0;0;0;0;0;0;0;0;0;0;0
884140242;5006;43461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884177812;3802;9440;0;0;0;0;0;23954;0;0;0;0;0;0;0;0;0
884253152;3014;60781;0;0;0;5257;0;0;0;0;0;0;0;0;0;0;0
884261902;5035;7772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884311012;3230;0;0;0;0;19344;0;0;0;0;0;0;0;0;0;0;0
884311012;3032;0;0;0;0;22902;0;0;0;0;0;0;0;0;0;0;0
884324602;3004;34187;0;0;0;33645;0;24629;0;0;0;0;0;0;0;0;0
884330262;3401;123833;0;0;0;106205;0;0;0;0;0;0;0;0;0;0;0
884351022;3004;0;0;0;0;23926;0;0;0;0;0;0;0;0;0;0;0
884357322;3803;33544;0;0;0;0;0;70542;33324;0;6819;0;0;0;0;0;0
884370272;5036;125093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884378672;3413;34797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884390842;5053;87115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884408792;3228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884408792;3411;0;0;0;0;244334;0;32180;21909;0;0;0;0;0;0;0;0
884432642;3414;0;0;0;0;20573;0;0;0;0;0;0;0;0;0;0;0
884496632;3005;2131;0;0;0;0;0;5565;0;0;0;0;0;0;0;0;0
884655862;3013;24706;0;0;0;4059;0;9327;4233;0;0;0;0;0;0;0;0
884664292;3226;2024;0;0;0;827;0;0;0;0;0;0;0;0;0;0;0
884664292;3026;62302;0;0;0;87380;0;77906;0;0;0;0;0;0;0;0;0
884740932;3036;28689;0;0;0;33026;0;26250;0;0;0;0;0;0;0;0;0
884784212;3016;17615;0;0;0;21797;0;58157;172834;0;0;0;0;0;0;0;0
884795192;3412;137030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884808642;3101;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
884808642;3001;46281;0;0;0;25379;0;0;0;0;0;0;0;0;0;0;0
884813212;3034;0;0;0;0;77994;0;19145;0;0;0;0;0;0;0;0;0
884813212;3228;0;0;0;0;0;0;19486;0;0;0;0;0;0;0;0;0
884891302;3003;5008;0;0;0;0;0;6822;0;0;0;0;0;0;0;0;0
